epoch,learning_rate,loss,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
2.94,0.0001988,3.1342,500,2.853515625,0.78,4146.399,26.925,,,,,
5.88,0.00039880000000000004,2.6543,1000,2.447265625,0.7449,4341.489,28.191,,,,,
8.82,0.0003990560950331089,2.2855,1500,2.169921875,0.7377,4383.893,28.467,,,,,
11.76,0.0003961952674387664,2.0718,2000,2.03125,0.7069,4574.981,29.708,,,,,
14.71,0.0003914449721677457,1.9394,2500,1.9501953125,0.7746,4175.116,27.111,,,,,
17.65,0.00038486594591444505,1.8545,3000,1.884765625,0.8271,3910.254,25.391,,,,,
20.59,0.0003764952006803837,1.7873,3500,1.822265625,0.7668,4217.686,27.388,,,,,
23.53,0.0003664247101816793,1.7354,4000,1.791015625,0.7186,4500.576,29.225,,,,,
26.47,0.00035475145874692455,1.6923,4500,1.755859375,0.7288,4437.713,28.816,,,,,
29.41,0.000341615598724853,1.655,5000,1.734375,0.7754,4170.621,27.082,,,,,
32.35,0.00032709102926898296,1.6247,5500,1.703125,0.7189,4498.361,29.21,,,,,
35.29,0.000311342503726229,1.5953,6000,1.6865234375,0.7919,4083.74,26.518,,,,,
38.24,0.000294556294675315,1.573,6500,1.6611328125,0.7188,4498.86,29.213,,,,,
41.18,0.0002768268372455405,1.5477,7000,1.650390625,0.7315,4421.228,28.709,,,,,
44.12,0.0002583950552566326,1.5269,7500,1.6318359375,0.7215,4482.279,29.106,,,,,
47.06,0.00023936464143099599,1.5085,8000,1.6220703125,0.7781,4156.112,26.988,,,,,
50.0,0.0002199941981544069,1.4904,8500,1.6083984375,0.7392,4375.251,28.411,,,,,
52.94,0.00020039269882936905,1.4738,9000,1.5986328125,0.7409,4364.892,28.343,,,,,
55.88,0.00018082650626526163,1.4587,9500,1.5830078125,0.7853,4118.0,26.74,,,,,
58.82,0.0001614056951024688,1.4427,10000,1.5751953125,0.7338,4407.315,28.619,,,,,
61.76,0.00014239417279704624,1.4312,10500,1.572265625,0.8284,3903.988,25.351,,,,,
64.71,0.000123898893549412,1.4164,11000,1.5625,0.6914,4677.611,30.374,,,,,
67.65,0.00010617118785520646,1.4051,11500,1.552734375,0.7362,4392.699,28.524,,,,,
70.59,8.931078747484924e-05,1.3978,12000,1.5458984375,0.6864,4711.667,30.595,,,,,
73.53,7.351638471998772e-05,1.3852,12500,1.5439453125,0.7239,4467.47,29.01,,,,,
76.47,5.896792984913777e-05,1.3778,13000,1.5400390625,0.7321,4417.588,28.686,,,,,
79.41,4.574726893085901e-05,1.3686,13500,1.533203125,0.7096,4557.649,29.595,,,,,
82.35,3.401214613589632e-05,1.3645,14000,1.5283203125,0.7425,4355.266,28.281,,,,,
85.29,2.3894187345637598e-05,1.3592,14500,1.529296875,0.7137,4531.48,29.425,,,,,
88.24,1.545031373529917e-05,1.3545,15000,1.525390625,0.7713,4192.718,27.225,,,,,
91.18,8.783754488810437e-06,1.3516,15500,1.51953125,0.7298,4431.425,28.775,,,,,
94.12,3.95871221602706e-06,1.3494,16000,1.5234375,0.8583,3768.021,24.468,,,,,
97.06,1.0295984734167041e-06,1.3476,16500,1.525390625,0.7295,4432.979,28.786,,,,,
100.0,1.114184774841931e-09,1.3473,17000,1.521484375,0.7362,4392.745,28.524,7.208949906826854e+16,1.626686835793888,1219.9237,2217.188,13.935
