epoch,learning_rate,loss,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
2.94,0.0001984,1.8877,500,1.3427734375,1.3512,2393.425,15.542,,,,,
5.88,0.00039840000000000003,1.2183,1000,1.1875,1.3566,2383.882,15.48,,,,,
8.82,0.0003990522804412617,1.0754,1500,1.08203125,1.3019,2484.112,16.131,,,,,
11.76,0.0003961876402938533,0.9791,2000,1.029296875,1.3043,2479.434,16.1,,,,,
14.71,0.0003914449721677457,0.9111,2500,0.98583984375,1.4335,2256.071,14.65,,,,,
17.65,0.0003848509571602823,0.8603,3000,0.96142578125,1.4067,2299.029,14.929,,,,,
20.59,0.0003764767263855533,0.8144,3500,0.94189453125,1.315,2459.298,15.969,,,,,
23.53,0.00036640292826373963,0.7758,4000,0.92431640625,1.3278,2435.555,15.815,,,,,
26.47,0.00035475145874692455,0.7395,4500,0.90576171875,1.3961,2316.388,15.041,,,,,
29.41,0.00034158786616868443,0.705,5000,0.89208984375,1.3776,2347.6,15.244,,,,,
32.35,0.000327060705039439,0.6734,5500,0.87353515625,1.3772,2348.177,15.248,,,,,
35.29,0.0003113098798622171,0.6415,6000,0.8701171875,1.2938,2499.537,16.231,,,,,
38.24,0.00029452168900658763,0.6118,6500,0.8662109375,1.372,2357.215,15.307,,,,,
41.18,0.00027679057875100156,0.5807,7000,0.86376953125,1.4083,2296.332,14.911,,,,,
44.12,0.00025835749537527023,0.5521,7500,0.85302734375,1.3141,2460.923,15.98,,,,,
47.06,0.000239326138923084,0.5226,8000,0.85595703125,1.3188,2452.193,15.923,,,,,
50.0,0.00021991605025521423,0.4937,8500,0.85400390625,1.3318,2428.301,15.768,,,,,
52.94,0.00020035342898958055,0.4644,9000,0.853515625,1.436,2252.157,14.624,,,,,
55.88,0.00018074832967531051,0.4367,9500,0.8515625,1.3321,2427.742,15.765,,,,,
58.82,0.00016136716404167617,0.4085,10000,0.84521484375,1.3701,2360.414,15.327,,,,,
61.76,0.00014231896581255404,0.3827,10500,0.87060546875,1.3844,2335.949,15.168,,,,,
64.71,0.00012386257904419638,0.3565,11000,0.86865234375,1.3274,2436.337,15.82,,,,,
67.65,0.00010610183487951282,0.333,11500,0.88623046875,1.3236,2443.399,15.866,,,,,
70.59,8.927808229053469e-05,0.3096,12000,0.89599609375,1.299,2489.664,16.167,,,,,
73.53,7.348596761737512e-05,0.2897,12500,0.912109375,1.3355,2421.482,15.724,,,,,
76.47,5.894008832325013e-05,0.2701,13000,0.92041015625,1.3395,2414.329,15.677,,,,,
79.41,4.5722275987151156e-05,0.2539,13500,0.931640625,1.4408,2244.657,14.576,,,,,
82.35,3.401214613589632e-05,0.2399,14000,0.95068359375,1.3006,2486.581,16.147,,,,,
85.29,2.3875577111835813e-05,0.2284,14500,0.95166015625,1.9614,1648.784,10.706,,,,,
88.24,1.545031373529917e-05,0.2189,15000,0.9580078125,1.3357,2421.221,15.722,,,,,
91.18,8.783754488810437e-06,0.2124,15500,0.96240234375,1.3049,2478.383,16.093,,,,,
94.12,3.966490577682191e-06,0.2091,16000,0.95849609375,1.2851,2516.512,16.341,,,,,
97.06,1.0256227570008215e-06,0.2061,16500,0.95947265625,1.3678,2364.366,15.353,,,,,
100.0,1.114184774841931e-09,0.2058,17000,0.95263671875,1.403,2305.077,14.968,1.380977374601937e+18,0.56081439074348,4712.0228,574.021,3.608
