epoch,learning_rate,loss,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
2.94,0.0001988,2.5881,500,2.0390625,2.1093,1533.192,9.956,,,,,
5.88,0.00039880000000000004,1.9073,1000,1.896484375,2.0596,1570.177,10.196,,,,,
8.82,0.0003990522804412617,1.721,1500,1.736328125,1.947,1661.022,10.786,,,,,
11.76,0.0003961876402938533,1.5581,2000,1.6611328125,2.1988,1470.796,9.551,,,,,
14.71,0.0003914449721677457,1.453,2500,1.6162109375,2.0077,1610.803,10.46,,,,,
17.65,0.0003848509571602823,1.374,3000,1.583984375,2.1654,1493.518,9.698,,,,,
20.59,0.0003764952006803837,1.3028,3500,1.5615234375,2.0238,1598.016,10.377,,,,,
23.53,0.0003664247101816793,1.2362,4000,1.5537109375,2.0453,1581.196,10.268,,,,,
26.47,0.00035475145874692455,1.1735,4500,1.5478515625,2.0138,1605.949,10.428,,,,,
29.41,0.000341615598724853,1.1126,5000,1.54296875,1.996,1620.243,10.521,,,,,
32.35,0.00032709102926898296,1.0516,5500,1.541015625,2.0902,1547.236,10.047,,,,,
35.29,0.000311342503726229,0.9918,6000,1.5615234375,2.0466,1580.179,10.261,,,,,
38.24,0.000294556294675315,0.9337,6500,1.568359375,2.0956,1543.247,10.021,,,,,
41.18,0.0002768268372455405,0.874,7000,1.580078125,2.0875,1549.195,10.06,,,,,
44.12,0.0002583950552566326,0.8159,7500,1.603515625,2.1301,1518.208,9.858,,,,,
47.06,0.00023936464143099599,0.7597,8000,1.6328125,1.9838,1630.183,10.586,,,,,
50.0,0.0002199941981544069,0.7006,8500,1.6572265625,1.9865,1628.0,10.571,,,,,
52.94,0.00020039269882936905,0.6459,9000,1.7109375,2.0125,1606.924,10.435,,,,,
55.88,0.00018082650626526163,0.5909,9500,1.7314453125,2.194,1473.987,9.571,,,,,
58.82,0.0001614056951024688,0.5387,10000,1.779296875,2.0356,1588.737,10.316,,,,,
61.76,0.00014239417279704624,0.4891,10500,1.841796875,1.985,1629.2,10.579,,,,,
64.71,0.000123898893549412,0.4428,11000,1.8896484375,2.0293,1593.675,10.349,,,,,
67.65,0.00010613650955799346,0.4009,11500,1.9453125,2.1462,1506.867,9.785,,,,,
70.59,8.931078747484924e-05,0.3601,12000,2.00390625,1.9722,1639.818,10.648,,,,,
73.53,7.351638471998772e-05,0.3256,12500,2.060546875,2.1083,1533.904,9.96,,,,,
76.47,5.894008832325013e-05,0.2937,13000,2.09765625,2.0614,1568.866,10.187,,,,,
79.41,4.574726893085901e-05,0.2679,13500,2.150390625,2.1109,1532.071,9.949,,,,,
82.35,3.401214613589632e-05,0.2447,14000,2.1796875,2.0578,1571.606,10.205,,,,,
85.29,2.3894187345637598e-05,0.2273,14500,2.23046875,2.0131,1606.447,10.431,,,,,
88.24,1.545031373529917e-05,0.2131,15000,2.25,2.1019,1538.592,9.991,,,,,
91.18,8.79526825691741e-06,0.2034,15500,2.263671875,2.1368,1513.443,9.828,,,,,
94.12,3.966490577682191e-06,0.1978,16000,2.271484375,2.0942,1544.263,10.028,,,,,
97.06,1.0295984734167041e-06,0.1947,16500,2.26171875,2.0096,1609.265,10.45,,,,,
100.0,1.114184774841931e-09,0.1934,17000,2.275390625,2.0217,1599.636,10.387,6.078174890517594e+18,0.8054077673519359,11761.3515,229.974,1.445
