epoch,learning_rate,loss,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
0.04,0.00039880000000000004,2.4899,1000,2.333984375,4.8581,12350.454,77.19,,,,,
0.09,0.0003999820144464244,2.3307,2000,2.28125,4.7385,12662.307,79.139,,,,,
0.13,0.0003999279166459084,2.3066,3000,2.25390625,4.754,12620.869,78.88,,,,,
0.17,0.0003998377162949388,2.2933,4000,2.23046875,4.5836,13090.161,81.814,,,,,
0.21,0.00039971142968169975,2.2811,5000,2.220703125,4.6715,12843.804,80.274,,,,,
0.26,0.0003995490796107545,2.2712,6000,2.197265625,4.6497,12904.059,80.65,,,,,
0.3,0.0003993506953989275,2.2638,7000,2.185546875,4.818,12453.381,77.834,,,,,
0.34,0.00039911631287001037,2.2556,8000,2.177734375,4.7351,12671.297,79.196,,,,,
0.38,0.00039884597434829274,2.2496,9000,2.16796875,4.7307,12683.235,79.27,,,,,
0.43,0.0003985397286509198,2.2439,10000,2.154296875,4.8385,12400.506,77.503,,,,,
0.47,0.0003981976310790768,2.2381,11000,2.146484375,4.6811,12817.374,80.109,,,,,
0.51,0.0003978197434080027,2.2328,12000,2.14453125,4.9143,12209.39,76.309,,,,,
0.55,0.00039740613387583527,2.2275,13000,2.13671875,4.7926,12519.22,78.245,,,,,
0.6,0.00039695687717128863,2.2236,14000,2.125,4.7301,12684.652,79.279,,,,,
0.64,0.000396472054420166,2.2181,15000,2.119140625,4.7749,12565.67,78.535,,,,,
0.68,0.0003959517531707105,2.2141,16000,2.12890625,4.7593,12606.813,78.793,,,,,
0.72,0.0003953960673777955,2.2089,17000,2.119140625,4.7697,12579.443,78.622,,,,,
0.77,0.0003948050973859588,2.2045,18000,2.11328125,4.6558,12887.211,80.545,,,,,
0.81,0.0003941783055503164,2.2018,19000,2.10546875,4.8233,12439.586,77.747,,,,,
0.85,0.00039351705862040705,2.1948,20000,2.095703125,4.643,12922.758,80.767,,,,,
0.9,0.00039282086679891037,2.1911,21000,2.1015625,4.6567,12884.558,80.528,,,,,
0.94,0.00039209060491149117,2.1891,22000,2.0859375,4.6802,12820.091,80.126,,,,,
0.98,0.00039132415763597515,2.1848,23000,2.080078125,4.8123,12468.122,77.926,,,,,
1.02,0.0003905239105670377,2.1792,24000,2.083984375,4.8571,12352.925,77.206,,,,,
1.07,0.00038968925910270986,2.1767,25000,2.087890625,4.8598,12346.195,77.164,,,,,
1.11,0.00038881946707840627,2.1736,26000,2.0859375,4.7997,12500.674,78.129,,,,,
1.15,0.0003879164311171848,2.1706,27000,2.07421875,4.7516,12627.29,78.921,,,,,
1.19,0.0003869794616135682,2.1688,28000,2.072265625,4.8328,12415.144,77.595,,,,,
1.24,0.0003860087277634814,2.1663,29000,2.06640625,4.8218,12443.542,77.772,,,,,
1.28,0.000385004404859942,2.1629,30000,2.064453125,4.7913,12522.751,78.267,,,,,
1.32,0.0003839656188168513,2.1581,31000,2.0625,4.8395,12397.867,77.487,,,,,
1.36,0.0003828957233590191,2.158,32000,2.0625,4.773,12570.703,78.567,,,,,
1.41,0.0003817906239794661,2.1539,33000,2.060546875,4.6761,12831.118,80.194,,,,,
1.45,0.0003806537858447334,2.1514,34000,2.046875,4.765,12591.738,78.698,,,,,
1.49,0.00037948432564036935,2.1502,35000,2.05859375,4.6578,12881.547,80.51,,,,,
1.53,0.0003782824545449663,2.1476,36000,2.046875,4.8046,12488.073,78.05,,,,,
1.58,0.00037704713823436225,2.1433,37000,2.05859375,4.8587,12348.882,77.181,,,,,
1.62,0.000375781070374782,2.1403,38000,2.041015625,4.8459,12381.664,77.385,,,,,
1.66,0.0003744832603499831,2.1375,39000,2.04296875,4.7844,12540.833,78.38,,,,,
1.71,0.0003731539425156908,2.1376,40000,2.041015625,4.6802,12820.012,80.125,,,,,
1.75,0.00037179335691724243,2.1346,41000,2.041015625,4.7216,12707.594,79.422,,,,,
1.79,0.00037040174924624027,2.1331,42000,2.03125,4.8218,12443.456,77.772,,,,,
1.83,0.0003689779316630965,2.1304,43000,2.044921875,4.728,12690.334,79.315,,,,,
1.88,0.00036752500887006517,2.1266,44000,2.041015625,4.8254,12434.294,77.714,,,,,
1.92,0.0003660418347735319,2.1254,45000,2.0390625,4.738,12663.482,79.147,,,,,
1.96,0.0003645286772018647,2.1232,46000,2.033203125,4.7877,12532.217,78.326,,,,,
2.0,0.0003629858093977828,2.1209,47000,2.048828125,4.7319,12679.874,79.249,,,,,
2.05,0.00036141350996901476,2.1171,48000,2.03515625,4.7916,12521.999,78.262,,,,,
2.09,0.0003598120628379882,2.1167,49000,2.02734375,4.6559,12886.866,80.543,,,,,
2.13,0.00035818175719055993,2.115,50000,2.02734375,4.5972,13051.45,81.572,,,,,
2.17,0.000356522887423795,2.1133,51000,2.03125,4.793,12518.169,78.239,,,,,
2.22,0.0003548340502104461,2.1111,52000,2.017578125,4.7429,12650.591,79.066,,,,,
2.26,0.0003531189281407308,2.1073,53000,2.021484375,4.7175,12718.468,79.49,,,,,
2.3,0.0003513761561863904,2.1073,54000,2.021484375,4.9082,12224.564,76.404,,,,,
2.34,0.00034960783449391455,2.1062,55000,2.02734375,4.7965,12509.231,78.183,,,,,
2.39,0.00034780892638391106,2.1039,56000,2.015625,4.8341,12411.743,77.573,,,,,
2.43,0.0003459851126984088,2.1015,57000,2.015625,4.7992,12502.185,78.139,,,,,
2.47,0.0003441349373372331,2.098,58000,2.017578125,4.7801,12551.959,78.45,,,,,
2.52,0.00034225873440104623,2.0996,59000,2.00390625,4.7324,12678.583,79.241,,,,,
2.56,0.0003403568426905134,2.099,60000,2.025390625,4.8483,12375.485,77.347,,,,,
2.6,0.00033842960564512304,2.0935,61000,2.01171875,5.5753,10761.761,67.261,,,,,
2.64,0.00033647540468635374,2.0926,62000,2.01171875,4.7042,12754.51,79.716,,,,,
2.69,0.00033449850104274594,2.0923,63000,2.017578125,4.744,12647.68,79.048,,,,,
2.73,0.00033249730995093526,2.0891,64000,2.013671875,4.7054,12751.218,79.695,,,,,
2.77,0.0003304721927816777,2.0885,65000,2.013671875,4.8105,12472.781,77.955,,,,,
2.81,0.00032842351522624843,2.0871,66000,1.9912109375,4.7503,12630.782,78.942,,,,,
2.86,0.0003263516472304061,2.0849,67000,2.00390625,4.7425,12651.472,79.072,,,,,
2.9,0.00032425696292758894,2.0834,68000,2.001953125,5.1211,11716.18,73.226,,,,,
2.94,0.0003221398405713544,2.0814,69000,1.9990234375,4.6616,12870.993,80.444,,,,,
2.98,0.0003200006624670754,2.0808,70000,1.9931640625,4.7445,12646.355,79.04,,,,,
3.03,0.0003178398149029037,2.0788,71000,2.00390625,4.8371,12404.06,77.525,,,,,
3.07,0.00031565768808001544,2.0768,72000,1.9990234375,4.8421,12391.206,77.445,,,,,
3.11,0.00031345467604214914,2.0746,73000,2.0,4.8365,12405.775,77.536,,,,,
3.15,0.0003112311766044504,2.0744,74000,1.9990234375,4.72,12711.936,79.45,,,,,
3.2,0.00030898759128163486,2.0725,75000,1.99609375,4.7187,12715.387,79.471,,,,,
3.24,0.0003067220499600845,2.0703,76000,1.9873046875,4.693,12785.114,79.907,,,,,
3.28,0.0003044394927608733,2.0686,77000,2.0,4.9108,12217.973,76.362,,,,,
3.33,0.0003021380761041135,2.0679,78000,1.9912109375,4.8104,12473.069,77.957,,,,,
3.37,0.0002998182155746438,2.0664,79000,2.0,4.7906,12524.433,78.278,,,,,
3.41,0.0002974803300878573,2.0642,80000,1.9794921875,4.7044,12754.026,79.713,,,,,
3.45,0.0002951248418140551,2.0641,81000,1.9853515625,4.7277,12691.254,79.32,,,,,
3.5,0.0002927521761022111,2.0617,82000,1.98046875,4.6954,12778.493,79.866,,,,,
3.54,0.0002903627614031643,2.0624,83000,1.9921875,4.6772,12828.318,80.177,,,,,
3.58,0.0002879570291922491,2.058,84000,1.9775390625,4.7557,12616.402,78.853,,,,,
3.62,0.00028553541389138114,2.0585,85000,1.9775390625,4.6531,12894.512,80.591,,,,,
3.67,0.0002830983527906099,2.0559,86000,1.9873046875,4.7545,12619.71,78.873,,,,,
3.71,0.0002806462859691541,2.0553,87000,1.98828125,4.8653,12332.319,77.077,,,,,
3.75,0.00027817965621593297,2.0535,88000,1.984375,4.794,12515.516,78.222,,,,,
3.79,0.0002756989089496085,2.0527,89000,1.984375,4.7986,12503.639,78.148,,,,,
3.84,0.0002732044921381526,2.0519,90000,1.9765625,4.745,12644.756,79.03,,,,,
3.88,0.00027069685621795386,2.0491,91000,1.978515625,4.7187,12715.453,79.472,,,,,
3.92,0.00026817645401247927,2.048,92000,1.984375,4.8368,12404.945,77.531,,,,,
3.97,0.0002656437406505038,2.0471,93000,1.9697265625,4.6888,12796.465,79.978,,,,,
4.01,0.0002630991734839243,2.0463,94000,1.962890625,4.7853,12538.461,78.365,,,,,
4.05,0.0002605432120051722,2.0439,95000,1.974609375,4.799,12502.481,78.141,,,,,
4.09,0.0002579763177642391,2.0424,96000,1.9697265625,4.7021,12760.193,79.751,,,,,
4.14,0.00025539636925217795,2.0406,97000,1.96875,4.85,12371.188,77.32,,,,,
4.18,0.0002528089921699605,2.0408,98000,1.96875,4.7146,12726.449,79.54,,,,,
4.22,0.0002502120789542395,2.0398,99000,1.9716796875,4.8922,12264.311,76.652,,,,,
4.26,0.00024760609854998256,2.0381,100000,1.966796875,4.6893,12795.003,79.969,,,,,
4.31,0.0002449915215394906,2.0382,101000,1.9677734375,4.68,12820.391,80.127,,,,,
4.35,0.00024236882005742097,2.0359,102000,1.9580078125,4.6879,12798.83,79.993,,,,,
4.39,0.00023973846770553064,2.0343,103000,1.9697265625,4.7483,12636.199,78.976,,,,,
4.43,0.00023710093946715404,2.0308,104000,1.9697265625,4.8306,12420.776,77.63,,,,,
4.48,0.00023445671162143167,2.0325,105000,1.958984375,4.8312,12419.294,77.621,,,,,
4.52,0.00023180626165730458,2.0309,106000,1.96484375,4.775,12565.361,78.534,,,,,
4.56,0.0002291500681872906,2.0278,107000,1.96875,4.7727,12571.608,78.573,,,,,
4.6,0.0002264886108610572,2.0283,108000,1.9521484375,4.8341,12411.818,77.574,,,,,
4.65,0.00022382237027880782,2.0269,109000,1.9677734375,4.6405,12929.57,80.81,,,,,
