epoch,learning_rate,loss,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
2.3,0.0003513761561863904,2.9365,54000,2.890625,4.5916,13067.423,81.671,,,,,
2.34,0.00034960604905341224,2.935,55000,2.88671875,4.6415,12926.793,80.792,,,,,
2.39,0.00034780892638391106,2.9332,56000,2.869140625,5.5098,10889.614,68.06,,,,,
2.43,0.0003459851126984088,2.9297,57000,2.87109375,4.6382,12936.039,80.85,,,,,
2.47,0.00034413307221385696,2.9272,58000,2.8828125,4.5784,13104.882,81.906,,,,,
2.52,0.0003422568433930021,2.9273,59000,2.873046875,4.6463,12913.566,80.71,,,,,
2.56,0.0003403549261392753,2.9269,60000,2.875,4.5173,13282.4,83.015,,,,,
2.6,0.00033842766389677775,2.9207,61000,2.865234375,4.4988,13336.929,83.356,,,,,
2.64,0.00033647540468635374,2.9198,62000,2.861328125,4.6421,12925.257,80.783,,,,,
2.69,0.00033449850104274594,2.9195,63000,2.859375,4.6529,12895.208,80.595,,,,,
2.73,0.00033249730995093526,2.917,64000,2.859375,4.5857,13084.182,81.776,,,,,
2.77,0.0003304721927816777,2.9166,65000,2.865234375,4.6051,13028.912,81.431,,,,,
2.81,0.00032842351522624843,2.9142,66000,2.8671875,4.5665,13139.29,82.121,,,,,
2.86,0.0003263516472304061,2.9117,67000,2.8671875,4.5614,13153.744,82.211,,,,,
