epoch,learning_rate,loss,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
2.86,0.0003263453908547028,2.0708,67000,2.412109375,7.9992,7500.715,46.879,,,,,
2.9,0.00032424853044858026,2.0684,68000,2.42578125,8.085,7421.146,46.382,,,,,
2.94,0.0003221313190160499,2.0666,69000,2.439453125,8.0212,7480.146,46.751,,,,,
2.98,0.00031998990104679974,2.0671,70000,2.416015625,8.0232,7478.272,46.739,,,,,
3.03,0.00031782894600500483,2.0629,71000,2.427734375,8.1076,7400.471,46.253,,,,,
3.07,0.00031564451872182967,2.059,72000,2.439453125,7.8608,7632.843,47.705,,,,,
3.11,0.00031344138244531286,2.0579,73000,2.439453125,7.9991,7500.798,46.88,,,,,
3.15,0.0003112177611694923,2.0575,74000,2.431640625,8.0669,7437.804,46.486,,,,,
3.2,0.00030897405643108534,2.0546,75000,2.416015625,8.069,7435.88,46.474,,,,,
3.24,0.0003067106733934371,2.0541,76000,2.42578125,8.2829,7243.805,45.274,,,,,
3.28,0.00030442802077335757,2.0525,77000,2.41015625,8.938,6712.913,41.956,,,,,
3.33,0.00030212419764451807,2.0521,78000,2.39453125,7.9738,7524.637,47.029,,,,,
3.37,0.00029980422760330196,2.0486,79000,2.3984375,7.9901,7509.259,46.933,,,,,
3.41,0.00029746623513068665,2.0473,80000,2.400390625,8.0284,7473.461,46.709,,,,,
3.45,0.0002951106424162924,2.0464,81000,2.40234375,8.0237,7477.835,46.736,,,,,
3.5,0.00029273549122351013,2.0447,82000,2.404296875,8.089,7417.503,46.359,,,,,
3.54,0.00029034596068297383,2.0435,83000,2.369140625,8.1054,7402.49,46.266,,,,,
3.58,0.00028794011566440686,2.0419,84000,2.384765625,8.0929,7413.917,46.337,,,,,
3.62,0.0002855183906100954,2.039,85000,2.384765625,8.0687,7436.131,46.476,,,,,
3.67,0.0002830812228299079,2.0376,86000,2.357421875,8.0552,7448.63,46.554,,,,,
3.71,0.0002806290524223272,2.0373,87000,2.40234375,8.1302,7379.878,46.124,,,,,
3.75,0.0002781623221949777,2.0344,88000,2.404296875,8.053,7450.659,46.567,,,,,
3.79,0.0002756789873348933,2.0345,89000,2.353515625,7.8786,7615.527,47.597,,,,,
3.84,0.0002731844628723625,2.033,90000,2.3671875,8.059,7445.053,46.532,,,,,
3.88,0.0002706767229179304,2.0304,91000,2.373046875,8.0959,7411.12,46.32,,,,,
3.92,0.0002681562203138502,2.029,92000,2.369140625,8.2409,7280.749,45.505,,,,,
3.97,0.00026562086884815374,2.0273,93000,2.33984375,8.0249,7476.731,46.73,,,,,
4.01,0.000263076196975823,2.0272,94000,2.353515625,8.0304,7471.582,46.697,,,,,
4.05,0.00026051757076729664,2.0232,95000,2.359375,8.2515,7271.403,45.446,,,,,
4.09,0.000257950569429245,2.0203,96000,2.33984375,7.9969,7502.874,46.893,,,,,
4.14,0.00025537568862614505,2.0198,97000,2.345703125,7.8817,7612.545,47.578,,,,,
4.18,0.00025278563842117085,2.0203,98000,2.333984375,8.0732,7432.039,46.45,,,,,
4.22,0.00025018864142321054,2.0189,99000,2.3203125,8.0889,7417.535,46.36,,,,,
4.26,0.00024758258146901306,2.0171,100000,2.318359375,8.0484,7454.86,46.593,,,,,
4.31,0.0002449653077385273,2.0153,101000,2.326171875,8.134,7376.477,46.103,,,,,
4.35,0.00024234515663015908,2.0149,102000,2.3515625,8.1628,7350.382,45.94,,,,,
4.39,0.0002397147375083438,2.0124,103000,2.3359375,8.1484,7363.417,46.021,,,,,
4.43,0.00023707714678519005,2.0092,104000,2.357421875,7.9536,7543.789,47.149,,,,,
4.48,0.0002344302106232621,2.0106,105000,2.3203125,7.9664,7531.621,47.073,,,,,
4.52,0.00023178235690558664,2.0079,106000,2.314453125,8.1001,7407.284,46.296,,,,,
4.56,0.00022912611387083324,2.0061,107000,2.3125,8.0287,7473.148,46.707,,,,,
4.6,0.00022646194466424344,2.0045,108000,2.326171875,7.9911,7508.314,46.927,,,,,
4.65,0.0002237956586340363,2.0056,109000,2.302734375,8.0947,7412.256,46.327,,,,,
4.69,0.00022112240038734652,2.0011,110000,2.310546875,8.0515,7452.066,46.575,,,,,
4.73,0.00021844799909147934,2.0025,111000,2.318359375,7.9444,7552.454,47.203,,,,,
4.78,0.0002157675845754088,1.9998,112000,2.306640625,8.1045,7403.265,46.27,,,,,
4.82,0.00021309237066592985,1.9997,113000,2.30078125,8.1513,7360.751,46.005,,,,,
4.86,0.00021040674207626858,1.9981,114000,2.30859375,8.1886,7327.252,45.795,,,,,
4.9,0.00020772191878591515,1.9939,115000,2.34765625,8.3016,7227.559,45.172,,,,,
4.95,0.00020503301164505525,1.9948,116000,2.318359375,7.9137,7581.769,47.386,,,,,
4.99,0.00020234319383344277,1.9932,117000,2.298828125,8.1497,7362.251,46.014,,,,,
5.03,0.000199655642336996,1.9897,118000,2.296875,8.1524,7359.774,45.999,,,,,
5.07,0.0001969681530239107,1.9877,119000,2.318359375,8.0008,7499.261,46.87,,,,,
5.12,0.00019427852200017205,1.986,120000,2.291015625,7.9381,7558.463,47.24,,,,,
5.16,0.00019159261413470796,1.9854,121000,2.29296875,8.0368,7465.7,46.661,,,,,
5.2,0.00018890822445678603,1.9851,122000,2.291015625,8.0041,7496.147,46.851,,,,,
5.24,0.00018622315380123234,1.983,123000,2.26953125,8.051,7452.494,46.578,,,,,
5.29,0.0001835432570928739,1.9823,124000,2.298828125,7.9851,7514.017,46.963,,,,,
5.33,0.0001808663321075298,1.9821,125000,2.3125,8.0996,7407.746,46.298,,,,,
5.37,0.00017819286223851985,1.9792,126000,2.287109375,8.1158,7393.029,46.206,,,,,
5.41,0.0001755206601850979,1.9776,127000,2.279296875,14.4306,4157.822,25.986,,,,,
5.46,0.0001728555528114892,1.9758,128000,2.27734375,8.0315,7470.585,46.691,,,,,
5.5,0.00017019534712340111,1.9755,129000,2.287109375,7.9735,7524.967,47.031,,,,,
5.54,0.00016754052349501864,1.9742,130000,2.265625,7.9221,7573.772,47.336,,,,,
5.59,0.0001648915613286464,1.9724,131000,2.28125,8.1211,7388.118,46.176,,,,,
5.63,0.000162248938968139,1.9716,132000,2.283203125,8.0505,7452.976,46.581,,,,,
5.67,0.0001596104987432131,1.9711,133000,2.271484375,7.8244,7668.339,47.927,,,,,
5.71,0.00015698199389881426,1.9703,134000,2.267578125,8.1165,7392.381,46.202,,,,,
5.76,0.00015436125715284673,1.9676,135000,2.2734375,8.1089,7399.26,46.245,,,,,
5.8,0.00015174876175227982,1.9661,136000,2.28125,8.0761,7429.334,46.433,,,,,
5.84,0.00014914497945587812,1.9666,137000,2.25390625,7.9441,7552.733,47.205,,,,,
5.88,0.00014655038044901302,1.9638,138000,2.26171875,8.2031,7314.351,45.715,,,,,
5.93,0.0001439628507157411,1.9634,139000,2.2578125,7.9647,7533.205,47.083,,,,,
5.97,0.00014138803248824893,1.9629,140000,2.25,8.0202,7481.113,46.757,,,,,
6.01,0.0001388237982829873,1.9584,141000,2.265625,8.1243,7385.208,46.158,,,,,
6.05,0.00013626806108977196,1.9564,142000,2.26953125,8.0656,7439.042,46.494,,,,,
6.1,0.00013372639381563735,1.956,143000,2.255859375,7.952,7545.29,47.158,,,,,
6.14,0.00013119669408586155,1.9542,144000,2.251953125,8.0324,7469.717,46.686,,,,,
6.18,0.00012867941870814623,1.954,145000,2.234375,7.9138,7581.679,47.385,,,,,
6.22,0.00012617252194694402,1.9527,146000,2.25,7.8675,7626.339,47.665,,,,,
6.27,0.00012368395693980715,1.9506,147000,2.25,8.1082,7399.96,46.25,,,,,
6.31,0.00012120419990876611,1.9499,148000,2.26171875,8.1167,7392.156,46.201,,,,,
6.35,0.0001187387001526195,1.9489,149000,2.255859375,7.8462,7646.984,47.794,,,,,
6.4,0.00011629279040130993,1.9458,150000,2.234375,8.0513,7452.23,46.576,,,,,
6.44,0.00011385711011921213,1.9449,151000,2.23828125,7.8685,7625.303,47.658,,,,,
6.48,0.00011143942865308032,1.9466,152000,2.23828125,7.8213,7671.372,47.946,,,,,
6.52,0.00010903773926323717,1.9421,153000,2.240234375,8.0795,7426.186,46.414,,,,,
6.57,0.00010665247564155447,1.9436,154000,2.236328125,8.0503,7453.105,46.582,,,,,
6.61,0.00010428170632417283,1.9419,155000,2.224609375,8.0071,7493.368,46.834,,,,,
6.65,0.0001019306008868377,1.9405,156000,2.234375,8.0175,7483.647,46.773,,,,,
6.69,9.959720460932795e-05,1.9401,157000,2.23046875,8.0203,7480.989,46.756,,,,,
6.74,9.727963049135693e-05,1.9398,158000,2.22265625,8.0059,7494.512,46.841,,,,,
6.78,9.498293211399663e-05,1.9376,159000,2.23046875,7.9363,7560.186,47.251,,,,,
6.82,9.27051974914509e-05,1.9349,160000,2.22265625,7.9968,7503.006,46.894,,,,,
6.86,9.044458715543654e-05,1.9353,161000,2.232421875,7.9779,7520.749,47.005,,,,,
6.91,8.820826124564803e-05,1.9329,162000,2.220703125,7.9015,7593.454,47.459,,,,,
6.95,8.598987166940493e-05,1.9318,163000,2.228515625,8.1163,7392.549,46.203,,,,,
6.99,8.37920697953664e-05,1.9331,164000,2.21484375,7.9298,7566.396,47.29,,,,,
7.03,8.161525249783773e-05,1.9276,165000,2.208984375,8.0875,7418.834,46.368,,,,,
7.08,7.945766610517428e-05,1.927,166000,2.22265625,7.8201,7672.566,47.954,,,,,
7.12,7.732401533757073e-05,1.9273,167000,2.234375,8.1604,7352.603,45.954,,,,,
7.16,7.521041474815553e-05,1.9247,168000,2.22265625,7.9414,7555.356,47.221,,,,,
7.21,7.312563244596156e-05,1.9238,169000,2.2265625,7.9405,7556.202,47.226,,,,,
7.25,7.105749950745173e-05,1.9205,170000,2.212890625,8.0808,7424.969,46.406,,,,,
7.29,6.901269736414866e-05,1.9231,171000,2.208984375,8.0696,7435.285,46.471,,,,,
7.33,6.69936051423336e-05,1.9215,172000,2.216796875,8.1344,7376.064,46.1,,,,,
7.38,6.499853092741593e-05,1.9214,173000,2.203125,8.1505,7361.493,46.009,,,,,
7.42,6.302587464980927e-05,1.9219,174000,2.224609375,8.2111,7307.156,45.67,,,,,
7.46,6.108187318083111e-05,1.9206,175000,2.1953125,8.023,7478.489,46.741,,,,,
7.5,5.9160996910742504e-05,1.9184,176000,2.2109375,8.1643,7349.093,45.932,,,,,
7.55,5.7263668558219274e-05,1.9149,177000,2.201171875,7.9074,7587.828,47.424,,,,,
7.59,5.5394025338367084e-05,1.9183,178000,2.197265625,8.2605,7263.494,45.397,,,,,
7.63,5.354866257057496e-05,1.9163,179000,2.18359375,13.6742,4387.825,27.424,,,,,
7.67,5.173340970116094e-05,1.914,180000,2.19140625,7.9459,7551.099,47.194,,,,,
7.72,4.9941319728444426e-05,1.9129,181000,2.193359375,8.0625,7441.877,46.512,,,,,
7.76,4.8178132572068644e-05,1.9127,182000,2.193359375,8.0128,7488.061,46.8,,,,,
7.8,4.644236107990187e-05,1.9109,183000,2.19921875,8.0276,7474.23,46.714,,,,,
7.84,4.473262293747851e-05,1.9123,184000,2.189453125,8.1209,7388.322,46.177,,,,,
7.89,4.305264631049024e-05,1.9118,185000,2.193359375,8.0617,7442.568,46.516,,,,,
7.93,4.140101089692627e-05,1.9098,186000,2.181640625,8.1153,7393.469,46.209,,,,,
7.97,3.977801494553472e-05,1.9069,187000,2.19140625,8.0802,7425.542,46.41,,,,,
8.02,3.81839515334115e-05,1.9074,188000,2.185546875,8.0928,7413.994,46.337,,,,,
8.06,3.661910851307735e-05,1.907,189000,2.1796875,8.1408,7370.251,46.064,,,,,
8.1,3.5082246457694246e-05,1.9044,190000,2.181640625,7.8822,7612.093,47.576,,,,,
8.14,3.357671656838805e-05,1.9044,191000,2.181640625,8.1897,7326.301,45.789,,,,,
8.19,3.2101239035388776e-05,1.9042,192000,2.193359375,8.0271,7474.714,46.717,,,,,
8.23,3.065464896931902e-05,1.9026,193000,2.181640625,7.9988,7501.119,46.882,,,,,
8.27,2.9240100728919784e-05,1.9026,194000,2.1875,7.9138,7581.727,47.386,,,,,
8.31,2.7856387941529404e-05,1.9001,195000,2.171875,8.021,7480.382,46.752,,,,,
8.36,2.6502422149445183e-05,1.8999,196000,2.162109375,7.8767,7617.406,47.609,,,,,
8.4,2.5181155739754302e-05,1.901,197000,2.171875,7.9258,7570.171,47.314,,,,,
8.44,2.3890182643705417e-05,1.8989,198000,2.185546875,8.0909,7415.774,46.349,,,,,
8.48,2.2632317889802866e-05,1.8984,199000,2.185546875,8.0889,7417.554,46.36,,,,,
8.53,2.140769278262338e-05,1.8989,200000,2.162109375,7.9491,7548.05,47.175,,,,,
8.57,2.021289575721914e-05,1.8983,201000,2.173828125,8.0972,7409.928,46.312,,,,,
8.61,1.9051775272549955e-05,1.8965,202000,2.16796875,7.9815,7517.346,46.983,,,,,
8.65,1.7922216890759813e-05,1.8974,203000,2.17578125,7.8343,7658.637,47.866,,,,,
8.7,1.68256035771452e-05,1.8957,204000,2.169921875,7.9565,7541.048,47.132,,,,,
8.74,1.5764227485949457e-05,1.8969,205000,2.166015625,8.1385,7372.391,46.077,,,,,
8.78,1.4734026713944838e-05,1.896,206000,2.16796875,8.2008,7316.395,45.727,,,,,
8.83,1.3738327753838965e-05,1.8962,207000,2.166015625,8.0795,7426.233,46.414,,,,,
8.87,1.2776263523352883e-05,1.8955,208000,2.169921875,7.9036,7591.485,47.447,,,,,
8.91,1.1848007749962997e-05,1.8949,209000,2.16796875,8.0646,7439.916,46.499,,,,,
8.95,1.0952849957763268e-05,1.8942,210000,2.1640625,8.0902,7416.389,46.352,,,,,
9.0,1.009274208108013e-05,1.8955,211000,2.16796875,7.9555,7541.992,47.137,,,,,
9.04,9.2669272459869e-06,1.8919,212000,2.16796875,7.9752,7523.365,47.021,,,,,
9.08,8.475554576339062e-06,1.8911,213000,2.173828125,8.1503,7361.672,46.01,,,,,
9.12,7.718026804716939e-06,1.8919,214000,2.173828125,9.3647,6407.012,40.044,,,,,
9.17,6.996701105537717e-06,1.8912,215000,2.169921875,8.0336,7468.598,46.679,,,,,
9.21,6.308816953847019e-06,1.8901,216000,2.17578125,8.1604,7352.557,45.953,,,,,
9.25,5.6566144856805335e-06,1.8901,217000,2.169921875,8.0121,7488.627,46.804,,,,,
9.29,5.038906019306078e-06,1.8902,218000,2.15625,7.9353,7561.113,47.257,,,,,
9.34,4.457038497541821e-06,1.8921,219000,2.162109375,8.0916,7415.131,46.345,,,,,
9.38,3.909952320861754e-06,1.8907,220000,2.162109375,7.9761,7522.509,47.016,,,,,
9.42,3.3993343242911813e-06,1.891,221000,2.162109375,7.9555,7541.983,47.137,,,,,
9.46,2.9232303646139492e-06,1.8891,222000,2.162109375,7.9906,7508.845,46.93,,,,,
9.51,2.4832079889177682e-06,1.8894,223000,2.15234375,7.9005,7594.427,47.465,,,,,
9.55,2.078852768007389e-06,1.8888,224000,2.1640625,8.0899,7416.634,46.354,,,,,
9.59,1.7102377194733844e-06,1.8908,225000,2.169921875,7.869,7624.827,47.655,,,,,
9.64,1.3774294070233895e-06,1.8893,226000,2.15234375,8.0706,7434.366,46.465,,,,,
9.68,1.0802086775419495e-06,1.8895,227000,2.16796875,8.073,7432.18,46.451,,,,,
9.72,8.192236350276216e-07,1.8909,228000,2.166015625,8.0267,7475.007,46.719,,,,,
9.76,5.939990172995735e-07,1.8899,229000,2.16015625,8.8442,6784.122,42.401,,,,,
9.81,4.050259373954646e-07,1.8894,230000,2.1640625,8.2395,7281.975,45.512,,,,,
9.85,2.5196026924123595e-07,1.8898,231000,2.16796875,8.0221,7479.376,46.746,,,,,
9.89,1.3523467868092886e-07,1.8888,232000,2.166015625,8.1578,7354.969,45.969,,,,,
9.93,5.4402455017910084e-08,1.8887,233000,2.169921875,8.1244,7385.145,46.157,,,,,
9.98,9.774873429835295e-09,1.8897,234000,2.169921875,7.9006,7594.321,47.465,,,,,
10.0,,,234550,,,,,4.2975419420628746e+18,2.019746809881955,36009.4189,1042.148,6.514
