epoch,learning_rate,loss,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
2.26,0.00035311373582672085,2.0911,53000,2.125,7.8985,7596.35,47.477,,,,,
2.3,0.00035137088131115957,2.0893,54000,2.12109375,7.8333,7659.631,47.873,,,,,
2.34,0.0003496006925694861,2.09,55000,2.134765625,7.7927,7699.515,48.122,,,,,
2.39,0.000347801676829944,2.0881,56000,2.123046875,7.9023,7592.717,47.454,,,,,
2.43,0.0003459777569322902,2.0849,57000,2.12890625,7.7279,7764.06,48.525,,,,,
2.47,0.0003441274766872513,2.081,58000,2.125,7.9859,7513.247,46.958,,,,,
2.52,0.0003422511702144292,2.0822,59000,2.12109375,7.8674,7626.408,47.665,,,,,
2.56,0.0003403472596803651,2.0806,60000,2.12109375,7.7158,7776.265,48.602,,,,,
2.6,0.0003384218385014588,2.0768,61000,2.115234375,7.8332,7659.705,47.873,,,,,
2.64,0.00033646950475374276,2.0746,62000,2.1171875,7.8249,7667.784,47.924,,,,,
2.69,0.00033449053645473334,2.076,63000,2.115234375,7.6626,7830.198,48.939,,,,,
2.73,0.00033248924883933954,2.0726,64000,2.11328125,7.7568,7735.186,48.345,,,,,
2.77,0.00033046403660215695,2.0706,65000,2.111328125,7.8329,7659.959,47.875,,,,,
2.81,0.00032841526545162783,2.0691,66000,2.111328125,7.8758,7618.276,47.614,,,,,
2.86,0.00032634330535041215,2.0682,67000,2.099609375,7.8837,7610.599,47.566,,,,,
2.9,0.0003242464222726226,2.0656,68000,2.107421875,7.9219,7573.901,47.337,,,,,
2.94,0.000322129188571976,2.064,69000,2.111328125,7.8799,7614.324,47.59,,,,,
2.98,0.00031998990104679974,2.0645,70000,2.09375,7.8984,7596.494,47.478,,,,,
3.03,0.0003178267721614628,2.0603,71000,2.10546875,7.7376,7754.362,48.465,,,,,
3.07,0.00031564451872182967,2.0564,72000,2.095703125,7.7376,7754.353,48.465,,,,,
3.11,0.00031343916677399554,2.0555,73000,2.09765625,7.7984,7693.849,48.087,,,,,
3.15,0.0003112155251932296,2.0546,74000,2.095703125,7.7646,7727.42,48.296,,,,,
3.2,0.00030897180055364503,2.0523,75000,2.08984375,7.7708,7721.218,48.258,,,,,
3.24,0.0003067083980221805,2.0511,76000,2.0859375,7.8283,7664.521,47.903,,,,,
3.28,0.00030442572631916647,2.0495,77000,2.076171875,8.061,7443.228,46.52,,,,,
3.33,0.00030212188450324135,2.0495,78000,2.083984375,7.9536,7543.765,47.149,,,,,
3.37,0.00029980189621153666,2.046,79000,2.078125,7.913,7582.477,47.39,,,,,
3.41,0.00029746388590943054,2.0447,80000,2.0859375,7.9123,7583.159,47.395,,,,,
3.45,0.0002951082757897628,2.0441,81000,2.076171875,7.8175,7675.094,47.969,,,,,
3.5,0.00029273549122351013,2.0416,82000,2.072265625,7.9293,7566.859,47.293,,,,,
3.54,0.0002903435605146964,2.041,83000,2.07421875,7.8678,7626.017,47.663,,,,,
3.58,0.00028793769938249185,2.0396,84000,2.076171875,7.9414,7555.304,47.221,,,,,
3.62,0.0002855135266761707,2.0363,85000,2.078125,7.9095,7585.852,47.412,,,,,
3.67,0.0002830763284201189,2.0351,86000,2.064453125,7.9413,7555.474,47.222,,,,,
3.71,0.00028062412842049574,2.0349,87000,2.064453125,7.7404,7751.544,48.447,,,,,
3.75,0.00027815736949026934,2.0325,88000,2.07421875,7.9219,7573.949,47.337,,,,,
3.79,0.0002756764970714283,2.0324,89000,2.068359375,7.8925,7602.141,47.513,,,,,
3.84,0.00027318195915454425,2.0304,90000,2.0625,7.933,7563.371,47.271,,,,,
3.88,0.0002706716894650314,2.028,91000,2.0703125,7.7673,7724.7,48.279,,,,,
3.92,0.0002681511617658603,2.0264,92000,2.06640625,8.0324,7469.775,46.686,,,,,
3.97,0.0002656183274774075,2.0248,93000,2.05078125,7.7901,7702.104,48.138,,,,,
4.01,0.0002630736439734065,2.0248,94000,2.05859375,7.7491,7742.786,48.392,,,,,
4.05,0.0002605150065832754,2.0208,95000,2.060546875,7.8886,7605.93,47.537,,,,,
4.09,0.000257950569429245,2.018,96000,2.060546875,7.9803,7518.521,46.991,,,,,
4.14,0.00025537568862614505,2.0178,97000,2.046875,7.8166,7676.016,47.975,,,,,
4.18,0.00025278563842117085,2.0179,98000,2.0546875,7.8598,7633.777,47.711,,,,,
4.22,0.0002501860372076837,2.0166,99000,2.0546875,7.8221,7670.576,47.941,,,,,
4.26,0.00024757996841696164,2.0152,100000,2.0546875,7.7895,7702.707,48.142,,,,,
4.31,0.0002449653077385273,2.0133,101000,2.0546875,7.818,7674.638,47.966,,,,,
4.35,0.00024233989800647297,2.0128,102000,2.0546875,7.9089,7586.355,47.415,,,,,
4.39,0.00023970946405213215,2.0102,103000,2.05078125,7.9721,7526.264,47.039,,,,,
4.43,0.000237069215770426,2.0069,104000,2.04296875,7.7834,7708.68,48.179,,,,,
4.48,0.00023442491034885422,2.0083,105000,2.041015625,7.7992,7693.115,48.082,,,,,
4.52,0.0002317717324219489,2.0053,106000,2.04296875,7.8157,7676.873,47.98,,,,,
4.56,0.0002291154673709187,2.004,107000,2.03515625,7.9701,7528.105,47.051,,,,,
4.6,0.00022645394471180964,2.0026,108000,2.03515625,7.914,7581.51,47.384,,,,,
4.65,0.00022378764505662284,2.0032,109000,2.03515625,7.8775,7616.677,47.604,,,,,
4.69,0.00022111704987997898,1.9994,110000,2.03125,7.8303,7662.51,47.891,,,,,
4.73,0.00021843996259751628,2.0003,111000,2.037109375,7.856,7637.523,47.735,,,,,
4.78,0.00021576222072593572,1.9977,112000,2.033203125,7.8128,7679.677,47.998,,,,,
4.82,0.000213081632546653,1.9974,113000,2.03125,7.7205,7771.536,48.572,,,,,
4.86,0.0002103959954567861,1.996,114000,2.021484375,7.5553,7941.448,49.634,,,,,
4.9,0.00020771116561629923,1.9918,115000,2.03125,7.9625,7535.307,47.096,,,,,
4.95,0.00020502494331021588,1.9927,116000,2.021484375,7.796,7696.263,48.102,,,,,
4.99,0.00020233781361074575,1.9914,117000,2.02734375,7.8679,7625.962,47.662,,,,,
5.03,0.0001996502617539538,1.9876,118000,2.021484375,7.9313,7564.959,47.281,,,,,
5.07,0.0001969627730521375,1.9858,119000,2.01953125,7.9207,7575.078,47.344,,,,,
5.12,0.00019427314361324243,1.9838,120000,2.0234375,7.8366,7656.422,47.853,,,,,
5.16,0.0001915872383027408,1.9832,121000,2.01953125,7.7346,7757.305,48.483,,,,,
5.2,0.00018890285215053735,1.9831,122000,2.017578125,7.7645,7727.506,48.297,,,,,
5.24,0.0001862177859958077,1.981,123000,2.017578125,7.8348,7658.187,47.864,,,,,
5.29,0.00018353789475356464,1.9805,124000,2.013671875,7.7595,7732.418,48.328,,,,,
5.33,0.00018086097620265555,1.9799,125000,2.015625,7.9314,7564.897,47.281,,,,,
5.37,0.00017819018798490596,1.9771,126000,2.017578125,7.6628,7830.067,48.938,,,,,
5.41,0.00017551799011937872,1.9755,127000,2.00390625,7.8147,7677.833,47.986,,,,,
5.46,0.00017285288741187318,1.9738,128000,2.009765625,7.81,7682.495,48.016,,,,,
5.5,0.0001701926868712002,1.9733,129000,2.0078125,8.0644,7440.115,46.501,,,,,
5.54,0.00016753521425208625,1.9722,130000,2.00390625,7.8825,7611.822,47.574,,,,,
5.59,0.00016488626430052165,1.9706,131000,2.01171875,7.7733,7718.75,48.242,,,,,
5.63,0.0001622410131931994,1.9698,132000,2.00390625,7.8436,7649.58,47.81,,,,,
5.67,0.00015960786388121196,1.969,133000,2.00390625,7.7384,7753.58,48.46,,,,,
5.71,0.00015697673926014932,1.9687,134000,2.0,7.6349,7858.634,49.116,,,,,
5.76,0.00015435601854108194,1.9658,135000,1.9931640625,7.8067,7685.748,48.036,,,,,
5.8,0.0001517435401133921,1.9644,136000,2.00390625,7.8399,7653.13,47.832,,,,,
5.84,0.0001491371738850347,1.9648,137000,1.998046875,7.8437,7649.421,47.809,,,,,
5.88,0.0001465451955813813,1.9621,138000,1.990234375,7.8325,7660.395,47.877,,,,,
5.93,0.00014396026818286437,1.9617,139000,1.994140625,7.6763,7816.27,48.852,,,,,
5.97,0.00014138288815800397,1.961,140000,1.9951171875,7.7994,7692.894,48.081,,,,,
6.01,0.00013881867560706313,1.9565,141000,1.9912109375,7.8301,7662.691,47.892,,,,,
6.05,0.00013626296101627427,1.9546,142000,1.990234375,7.8936,7601.081,47.507,,,,,
6.1,0.00013372385552351575,1.954,143000,1.998046875,7.9674,7530.667,47.067,,,,,
6.14,0.00013119416800249256,1.9525,144000,1.98828125,7.7529,7738.998,48.369,,,,,
6.18,0.00012867439188412835,1.9523,145000,1.984375,7.7027,7789.464,48.684,,,,,
6.22,0.00012617252194694402,1.9508,146000,1.9873046875,7.7607,7731.266,48.32,,,,,
6.27,0.00012368147021039425,1.9491,147000,1.98828125,7.9057,7589.428,47.434,,,,,
6.31,0.00012120172721293263,1.9481,148000,1.98828125,7.7667,7725.251,48.283,,,,,
6.35,0.0001187387001526195,1.9473,149000,1.984375,7.7201,7771.921,48.575,,,,,
6.4,0.00011629034708194657,1.9438,150000,1.9765625,7.8316,7661.264,47.883,,,,,
6.44,0.00011385468216683106,1.9435,151000,1.97265625,11.0757,5417.245,33.858,,,,,
6.48,0.00011143701649096914,1.9448,152000,1.9755859375,8.854,6776.617,42.354,,,,,
6.52,0.00010903534332697898,1.9405,153000,1.986328125,7.7531,7738.802,48.368,,,,,
6.57,0.00010665009636380232,1.9419,154000,1.9775390625,8.0179,7483.263,46.77,,,,,
6.61,0.00010428170632417283,1.9401,155000,1.9755859375,7.7546,7737.364,48.359,,,,,
6.65,0.00010192825622969113,1.9388,156000,1.9765625,7.8478,7645.421,47.784,,,,,
6.69,9.959720460932795e-05,1.9384,157000,1.978515625,7.6955,7796.753,48.73,,,,,
6.74,9.727963049135693e-05,1.9378,158000,1.9755859375,7.8942,7600.523,47.503,,,,,
6.78,9.498293211399663e-05,1.936,159000,1.9716796875,7.8698,7624.057,47.65,,,,,
6.82,9.270292711541899e-05,1.9329,160000,1.966796875,7.9363,7560.18,47.251,,,,,
6.86,9.044458715543654e-05,1.9337,161000,1.97265625,7.69,7802.337,48.765,,,,,
6.91,8.820379972413655e-05,1.9309,162000,1.962890625,7.8215,7671.155,47.945,,,,,
6.95,8.598545096555273e-05,1.9301,163000,1.97265625,7.9625,7535.312,47.096,,,,,
6.99,8.378769070745463e-05,1.9315,164000,1.9638671875,7.6966,7795.647,48.723,,,,,
7.03,8.160874750816212e-05,1.9258,165000,1.9677734375,7.8982,7596.638,47.479,,,,,
7.08,7.945337265740709e-05,1.9254,166000,1.9619140625,7.8717,7622.249,47.639,,,,,
7.12,7.731976585570016e-05,1.9256,167000,1.966796875,7.8208,7671.859,47.949,,,,,
7.16,7.520831238513957e-05,1.9231,168000,1.9619140625,7.8595,7634.087,47.713,,,,,
7.21,7.311731393382562e-05,1.9224,169000,1.95703125,8.0032,7496.959,46.856,,,,,
7.25,7.105133002376592e-05,1.919,170000,1.9599609375,7.7559,7736.0,48.35,,,,,
7.29,6.900863138542737e-05,1.9216,171000,1.9560546875,7.7574,7734.583,48.341,,,,,
7.33,6.69895868849088e-05,1.92,172000,1.9609375,7.7578,7734.125,48.338,,,,,
7.38,6.499456111689581e-05,1.9199,173000,1.9580078125,7.8999,7595.025,47.469,,,,,
7.42,6.302195405262292e-05,1.9203,174000,1.9560546875,7.8699,7623.967,47.65,,,,,
7.46,6.107606705602269e-05,1.9194,175000,1.9482421875,7.7463,7745.61,48.41,,,,,
7.5,5.915526664253934e-05,1.9168,176000,1.9560546875,7.9705,7527.727,47.048,,,,,
7.55,5.7259899666153996e-05,1.9133,177000,1.9443359375,8.4329,7115.004,44.469,,,,,
7.59,5.538844995226478e-05,1.9165,178000,1.9521484375,7.9829,7516.058,46.975,,,,,
7.63,5.354499828636963e-05,1.9147,179000,1.9462890625,7.6652,7827.604,48.923,,,,,
7.67,5.1726187683522084e-05,1.9123,180000,1.943359375,7.9558,7541.672,47.135,,,,,
7.72,4.993598414712417e-05,1.9111,181000,1.9462890625,7.9911,7508.343,46.927,,,,,
7.76,4.8172878845902627e-05,1.9112,182000,1.9462890625,7.8555,7637.97,47.737,,,,,
7.8,4.643546657239979e-05,1.9094,183000,1.9521484375,7.8447,7648.455,47.803,,,,,
7.84,4.472753583707221e-05,1.911,184000,1.9423828125,7.8776,7616.567,47.604,,,,,
7.89,4.304764386724332e-05,1.9105,185000,1.9453125,7.8792,7614.962,47.594,,,,,
7.93,4.139609401416915e-05,1.9082,186000,1.939453125,7.9467,7550.269,47.189,,,,,
7.97,3.97715744243349e-05,1.9055,187000,1.9462890625,7.988,7511.252,46.945,,,,,
8.02,3.817920841966345e-05,1.906,188000,1.9404296875,7.8939,7600.796,47.505,,,,,
8.06,3.661445357646975e-05,1.9055,189000,1.9306640625,7.6981,7794.153,48.713,,,,,
8.1,3.507920254160908e-05,1.9031,190000,1.9443359375,7.9082,7587.083,47.419,,,,,
8.14,3.3572240582061674e-05,1.9028,191000,1.9384765625,7.92,7575.745,47.348,,,,,
8.19,3.20968537003661e-05,1.9028,192000,1.9423828125,7.8738,7620.214,47.626,,,,,
8.23,3.065035516942036e-05,1.9013,193000,1.9365234375,7.8031,7689.282,48.058,,,,,
8.27,2.9235899148368683e-05,1.901,194000,1.939453125,7.609,7885.391,49.284,,,,,
8.31,2.7852279339038134e-05,1.8985,195000,1.9345703125,7.724,7768.029,48.55,,,,,
8.36,2.6499745592499146e-05,1.8985,196000,1.9267578125,7.6296,7864.153,49.151,,,,,
8.4,2.51785421463681e-05,1.8995,197000,1.931640625,7.8007,7691.651,48.073,,,,,
8.44,2.388763254956783e-05,1.8976,198000,1.9423828125,7.8685,7625.366,47.659,,,,,
8.48,2.26310747749243e-05,1.8967,199000,1.939453125,7.8743,7619.718,47.623,,,,,
8.53,2.14052708657557e-05,1.8974,200000,1.9296875,7.7564,7735.564,48.347,,,,,
8.57,2.0210538687741032e-05,1.8969,201000,1.9345703125,7.8526,7640.762,47.755,,,,,
8.61,1.9049483411465486e-05,1.8949,202000,1.9296875,7.944,7552.902,47.206,,,,,
8.65,1.792110378781684e-05,1.8962,203000,1.93359375,7.981,7517.874,46.987,,,,,
8.7,1.6824523519576506e-05,1.8942,204000,1.9306640625,7.784,7708.156,48.176,,,,,
8.74,1.576318060250748e-05,1.8952,205000,1.927734375,7.81,7682.488,48.016,,,,,
8.78,1.4733013260340001e-05,1.8947,206000,1.9267578125,7.6155,7878.671,49.242,,,,,
8.83,1.3736368039348369e-05,1.8947,207000,1.9296875,7.8644,7629.296,47.683,,,,,
8.87,1.2774371321939705e-05,1.8939,208000,1.9287109375,7.932,7564.31,47.277,,,,,
8.91,1.1846183403316935e-05,1.8933,209000,1.9296875,7.9571,7540.479,47.128,,,,,
8.95,1.0951971893645386e-05,1.8928,210000,1.9287109375,7.8886,7605.924,47.537,,,,,
9.0,1.0091898267703892e-05,1.8942,211000,1.9267578125,7.9072,7588.029,47.425,,,,,
9.04,9.26530845997755e-06,1.8907,212000,1.9287109375,7.8762,7617.878,47.612,,,,,
9.08,8.474004889027299e-06,1.8894,213000,1.9326171875,7.8803,7613.9,47.587,,,,,
9.12,7.717286667725398e-06,1.8905,214000,1.9287109375,7.9256,7570.415,47.315,,,,,
9.17,6.995290442610425e-06,1.8896,215000,1.927734375,7.8798,7614.437,47.59,,,,,
9.21,6.3074762615958685e-06,1.8887,216000,1.927734375,7.8269,7665.856,47.912,,,,,
9.25,5.655979193437522e-06,1.8887,217000,1.927734375,7.8985,7596.4,47.478,,,,,
9.29,5.038305948465527e-06,1.889,218000,1.9189453125,7.764,7728.007,48.3,,,,,
9.34,4.456473721298204e-06,1.8906,219000,1.923828125,7.9126,7582.802,47.393,,,,,
9.38,3.909952320861754e-06,1.8893,220000,1.9248046875,7.7763,7715.725,48.223,,,,,
9.42,3.39884043680776e-06,1.8896,221000,1.91796875,7.8822,7612.07,47.575,,,,,
9.46,2.9232303646139492e-06,1.8878,222000,1.921875,7.7897,7702.495,48.141,,,,,
9.51,2.4827853826581373e-06,1.8881,223000,1.9169921875,7.8513,7642.064,47.763,,,,,
9.55,2.078465902262994e-06,1.8873,224000,1.92578125,8.02,7481.26,46.758,,,,,
9.59,1.7102377194733844e-06,1.8895,225000,1.9287109375,7.7813,7710.802,48.193,,,,,
9.64,1.3771142254210168e-06,1.888,226000,1.91796875,7.8996,7595.342,47.471,,,,,
9.68,1.0799294626148148e-06,1.8881,227000,1.9296875,7.8786,7615.585,47.597,,,,,
9.72,8.18980401256475e-07,1.8895,228000,1.9228515625,7.9952,7504.513,46.903,,,,,
9.76,5.939990172995735e-07,1.8883,229000,1.921875,7.9087,7586.622,47.416,,,,,
9.81,4.050259373954646e-07,1.8879,230000,1.9267578125,7.778,7714.084,48.213,,,,,
9.85,2.520952858939163e-07,1.8883,231000,1.9248046875,7.8241,7668.634,47.929,,,,,
9.89,1.3513577983805815e-07,1.8872,232000,1.9296875,7.806,7686.408,48.04,,,,,
9.93,5.4402455017910084e-08,1.8872,233000,1.93359375,7.8614,7632.254,47.702,,,,,
9.98,9.774873429835295e-09,1.8885,234000,1.9287109375,7.8339,7659.055,47.869,,,,,
10.0,,,234550,,,,,4.2975419420628746e+18,2.015519248752598,36232.0501,1035.745,6.474
