epoch,learning_rate,loss,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
2.52,0.00034224738796668385,2.5491,59000,2.58984375,6.7476,8892.0,55.575,,,,,
2.56,0.0003403453430021498,2.5469,60000,2.599609375,6.7279,8918.127,55.738,,,,,
2.6,0.0003384179547793471,2.5426,61000,2.5859375,6.6796,8982.592,56.141,,,,,
2.64,0.00033646557134186925,2.5409,62000,2.58984375,6.7852,8842.826,55.268,,,,,
2.69,0.0003344885452468917,2.5407,63000,2.5859375,6.5651,9139.276,57.12,,,,,
2.73,0.0003324872335015075,2.5382,64000,2.583984375,6.8123,8807.598,55.047,,,,,
2.77,0.0003304619974982597,2.5365,65000,2.591796875,6.6848,8975.561,56.097,,,,,
2.81,0.00032841320294988243,2.5348,66000,2.599609375,6.8508,8758.068,54.738,,,,,
2.86,0.0003263412198232606,2.5323,67000,2.58984375,6.6781,8984.613,56.154,,,,,
2.9,0.0003242464222726226,2.5297,68000,2.5859375,6.6223,9060.281,56.627,,,,,
2.94,0.00032212705810580377,2.5275,69000,2.5703125,6.6548,9016.116,56.351,,,,,
2.98,0.0003199877486976093,2.5279,70000,2.57421875,6.6961,8960.4,56.003,,,,,
3.03,0.0003178267721614628,2.522,71000,2.57421875,6.5693,9133.325,57.083,,,,,
3.07,0.00031564451872182967,2.52,72000,2.580078125,19.6071,3060.118,19.126,,,,,
3.11,0.00031343916677399554,2.5187,73000,2.583984375,6.7103,8941.466,55.884,,,,,
3.15,0.0003112155251932296,2.5175,74000,2.572265625,6.7012,8953.672,55.96,,,,,
3.2,0.00030897180055364503,2.515,75000,2.57421875,6.6897,8968.967,56.056,,,,,
3.24,0.0003067083980221805,2.5146,76000,2.572265625,6.7712,8861.019,55.381,,,,,
3.28,0.00030442572631916647,2.5109,77000,2.568359375,6.673,8991.434,56.196,,,,,
3.33,0.00030212188450324135,2.5106,78000,2.568359375,6.8722,8730.767,54.567,,,,,
3.37,0.00029980189621153666,2.5073,79000,2.568359375,7.0148,8553.354,53.458,,,,,
3.41,0.00029746388590943054,2.5058,80000,2.56640625,6.6948,8962.119,56.013,,,,,
3.45,0.0002951082757897628,2.5025,81000,2.552734375,6.8371,8775.68,54.848,,,,,
3.5,0.00029273549122351013,2.5022,82000,2.56640625,6.6289,9051.309,56.571,,,,,
3.54,0.00029034596068297383,2.5015,83000,2.560546875,6.6663,9000.432,56.253,,,,,
3.58,0.00028794011566440686,2.4983,84000,2.564453125,6.587,9108.915,56.931,,,,,
3.62,0.0002855183906100954,2.4971,85000,2.552734375,6.6608,9007.889,56.299,,,,,
3.67,0.0002830812228299079,2.4947,86000,2.54296875,6.7009,8954.028,55.963,,,,,
